web-scraper-order,web-scraper-start-url,article_link,article_link-href,details,adresse,prix,etat,image_lien-src
"1717212558-176","https://www.expat-dakar.com/cuisinieres-fours?page=3","Mini four Saachi 30L avec plaques
Neuf
Plateau,
Dakar

lundi, 11:32

Vendeur vérifié

60 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/mini-four-saachi-30l-avec-plaques-6018909","Mini four Saachi 30L avec plaques","Plateau

Dakar","60 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a86af7857c06d9ed993c14e5cbd75757/-/horizon-files-prod/ed/picture/q44895gv/2a8466b26b137050fa92aab74324ab0276d22e5d.jpg"
"1717212560-177","https://www.expat-dakar.com/cuisinieres-fours?page=3","micro onde sharp digital 20l
Neuf
Ouakam,
Dakar

lundi, 15:22

Vendeur vérifié

54 900 F Cfa

770521414

709557473","https://www.expat-dakar.com/annonce/micro-onde-sharp-digital-20l-6016535","micro onde sharp digital 20l","Ouakam

Dakar","54 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a2d793bbf6ba20c26920e474ec9b001f/-/horizon-files-prod/ed/picture/qgq9r5xn/8bc5a3cd7f152173ce5373f2ed3f4948db4516fe.jpg"
"1717212561-174","https://www.expat-dakar.com/cuisinieres-fours?page=3","PROMO PLAQUE DE CUISSON ASTECH 4FEUX 60/60 A GAZ
Neuf
Plateau,
Dakar

dimanche, 22:27

89 000 F Cfa

783860578","https://www.expat-dakar.com/annonce/promo-plaque-de-cuisson-astech-4feux-6060-a-gaz-6078718","PROMO PLAQUE DE CUISSON ASTECH 4FEUX 60/60 A GAZ","Plateau

Dakar","89 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/32508b359f652b3c273eda10544f867b/-/horizon-files-prod/ed/picture/qdek5vd2/a7320916db9fd10baef17e00be69055d578549d7.jpg"
"1717212563-175","https://www.expat-dakar.com/cuisinieres-fours?page=3","PROMO CUISINIÈRE SMART TECHNOLOGY 4FEUX 50/50 INOX
Neuf
Plateau,
Dakar

dimanche, 22:33

85 000 F Cfa

776862827","https://www.expat-dakar.com/annonce/promo-cuisiniere-smart-technology-4feux-5050-inox-6078721","PROMO CUISINIÈRE SMART TECHNOLOGY 4FEUX 50/50 INOX","Plateau

Dakar","85 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1257dd866bfb55098a79414a7ef478bc/-/horizon-files-prod/ed/picture/qzvd7nr6/29b959b0defafc39ba48d3537c6f48afdedf8c67.jpg"
"1717212563-178","https://www.expat-dakar.com/cuisinieres-fours?page=3","Cuisinière Astech 4FEUX avec grill
Neuf
Plateau,
Dakar

mardi, 10:41

Vendeur vérifié

150 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-astech-4feux-avec-grill-5355281","Cuisinière Astech 4FEUX avec grill","Plateau

Dakar","150 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e663dbefa85089208a2c556aefb031a2/-/horizon-files-prod/ed/picture/qj4mknd8/c9533e332fd2241ea17fb9d42d4b5cac403dc4f8.jpg"
"1717212566-176","https://www.expat-dakar.com/cuisinieres-fours?page=3","Mini machine à pop-corn électrique portable Rh-903
Neuf
Grand-Yoff,
Dakar

lundi, 00:40

15 000 F Cfa

771452029

762809427","https://www.expat-dakar.com/annonce/mini-machine-a-pop-corn-electrique-portable-rh-903-5331655","Mini machine à pop-corn électrique portable Rh-903","Grand-Yoff

Dakar","15 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/73222ffb478da53cb0c748843f8a9893/-/horizon-files-prod/ed/picture/qxjd7mv4/fdd254c39b0868f12861e476c468b99d4cf00f41.jpg"
"1717212568-177","https://www.expat-dakar.com/cuisinieres-fours?page=3","Mini four Saachi 30L avec plaques
Neuf
Plateau,
Dakar

lundi, 11:32

Vendeur vérifié

60 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/mini-four-saachi-30l-avec-plaques-6018909","Mini four Saachi 30L avec plaques","Plateau

Dakar","60 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a86af7857c06d9ed993c14e5cbd75757/-/horizon-files-prod/ed/picture/q44895gv/2a8466b26b137050fa92aab74324ab0276d22e5d.jpg"
"1717212568-179","https://www.expat-dakar.com/cuisinieres-fours?page=2","Cuisiniere 4 feux
Neuf
Plateau,
Dakar

mardi, 11:27

Vendeur vérifié

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-4-feux-5212670","Cuisiniere 4 feux","Plateau

Dakar","","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e472758e55c0f71211ff06fde208efb5/-/horizon-files-prod/ed/picture/q9m0kd46/7fa6ba8c7c666783ce3a7d149430c4f2b846405a.jpg"
"1717212571-178","https://www.expat-dakar.com/cuisinieres-fours?page=3","micro onde sharp digital 20l
Neuf
Ouakam,
Dakar

lundi, 15:22

Vendeur vérifié

54 900 F Cfa

770521414

709557473","https://www.expat-dakar.com/annonce/micro-onde-sharp-digital-20l-6016535","micro onde sharp digital 20l","Ouakam

Dakar","54 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a2d793bbf6ba20c26920e474ec9b001f/-/horizon-files-prod/ed/picture/qgq9r5xn/8bc5a3cd7f152173ce5373f2ed3f4948db4516fe.jpg"
"1717212571-180","https://www.expat-dakar.com/cuisinieres-fours?page=2","FRITEUSE NIKAI NAF788A4
Neuf
Plateau,
Dakar

mardi, 16:22

Vendeur vérifié

49 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/friteuse-nikai-naf788a4-5878763","FRITEUSE NIKAI NAF788A4","Plateau

Dakar","49 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c3d3a1edfa76f6e1937fb68c83e502e5/-/horizon-files-prod/ed/picture/q56x44d5/e88f457392e3d007acd9a602c48955e52dc87070.jpg"
"1717212573-179","https://www.expat-dakar.com/cuisinieres-fours?page=3","Cuisinière Astech 4FEUX avec grill
Neuf
Plateau,
Dakar

mardi, 10:41

Vendeur vérifié

150 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-astech-4feux-avec-grill-5355281","Cuisinière Astech 4FEUX avec grill","Plateau

Dakar","150 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e663dbefa85089208a2c556aefb031a2/-/horizon-files-prod/ed/picture/qj4mknd8/c9533e332fd2241ea17fb9d42d4b5cac403dc4f8.jpg"
"1717212573-181","https://www.expat-dakar.com/cuisinieres-fours?page=2","MINI FOUR ELECTRIQUE 50L
Réconditionné
Plateau,
Dakar

mercredi, 12:05

Vendeur vérifié

80 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/mini-four-electrique-50l-5941297","MINI FOUR ELECTRIQUE 50L","Plateau

Dakar","80 000 F Cfa","Réconditionné","https://i.roamcdn.net/hz/ed/listing-thumb-543w/826124bc96cf695102f8bfeba4b5dfba/-/horizon-files-prod/ed/picture/q448re6e/e50f30b374f081d3cfecd7eb6bd51ef912e5a133.jpg"
"1717212576-182","https://www.expat-dakar.com/cuisinieres-fours?page=2","CUISINIERE 4 FEUX MIDEA INOX
Neuf
Plateau,
Dakar

mercredi, 12:05

Vendeur vérifié

150 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/cuisiniere-4-feux-midea-inox-5545423","CUISINIERE 4 FEUX MIDEA INOX","Plateau

Dakar","150 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7e9b54ac51d8516f9e38b84802491fe9/-/horizon-files-prod/ed/picture/q7884z9q/35ac762ce13c5383f7fbae3733ede5d5b6ac01d1.png"
"1717212578-183","https://www.expat-dakar.com/cuisinieres-fours?page=2","CUISINIERE 5 FEUX FINIX 90X60 INOX
Neuf
Plateau,
Dakar

mercredi, 12:06

Vendeur vérifié

249 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/cuisiniere-5-feux-finix-90x60-inox-5519592","CUISINIERE 5 FEUX FINIX 90X60 INOX","Plateau

Dakar","249 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca98d84ca2edf432e752a2f9a15fc841/-/horizon-files-prod/ed/picture/q9mm6n86/2ec0ee8d57573caa6eb0e729624f920efff37830.png"
"1717212579-180","https://www.expat-dakar.com/cuisinieres-fours?page=2","Cuisiniere 4 feux
Neuf
Plateau,
Dakar

mardi, 11:27

Vendeur vérifié

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-4-feux-5212670","Cuisiniere 4 feux","Plateau

Dakar","","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e472758e55c0f71211ff06fde208efb5/-/horizon-files-prod/ed/picture/q9m0kd46/7fa6ba8c7c666783ce3a7d149430c4f2b846405a.jpg"
"1717212581-184","https://www.expat-dakar.com/cuisinieres-fours?page=2","Congélateur astech ch160
Neuf
Mbao,
Dakar

mercredi, 12:30

90 000 F Cfa

758392566","https://www.expat-dakar.com/annonce/congelateur-astech-ch160-6068956","Congélateur astech ch160","Mbao

Dakar","90 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/34faac39751cb1fda7912fa452634601/-/horizon-files-prod/ed/picture/qm5px8pq/c73acd92b434895facd768a310fe1a7748c79af8.jpg"
"1717212582-181","https://www.expat-dakar.com/cuisinieres-fours?page=2","FRITEUSE NIKAI NAF788A4
Neuf
Plateau,
Dakar

mardi, 16:22

Vendeur vérifié

49 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/friteuse-nikai-naf788a4-5878763","FRITEUSE NIKAI NAF788A4","Plateau

Dakar","49 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c3d3a1edfa76f6e1937fb68c83e502e5/-/horizon-files-prod/ed/picture/q56x44d5/e88f457392e3d007acd9a602c48955e52dc87070.jpg"
"1717212584-185","https://www.expat-dakar.com/cuisinieres-fours?page=2","PROMO FOUR ASTECH ENCASTRABLE ÉLECTRIQUE 90X60
Neuf
Plateau,
Dakar

mercredi, 23:42

269 000 F Cfa

783050985","https://www.expat-dakar.com/annonce/promo-four-astech-encastrable-electrique-90x60-6081347","PROMO FOUR ASTECH ENCASTRABLE ÉLECTRIQUE 90X60","Plateau

Dakar","269 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cd6941d0b604e907e7f7862187e72dfd/-/horizon-files-prod/ed/picture/q0gwm24e/1e9274747f17450dbb80ae85f712d35cb94932c1.jpg"
"1717212585-182","https://www.expat-dakar.com/cuisinieres-fours?page=2","MINI FOUR ELECTRIQUE 50L
Réconditionné
Plateau,
Dakar

mercredi, 12:05

Vendeur vérifié

80 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/mini-four-electrique-50l-5941297","MINI FOUR ELECTRIQUE 50L","Plateau

Dakar","80 000 F Cfa","Réconditionné","https://i.roamcdn.net/hz/ed/listing-thumb-543w/826124bc96cf695102f8bfeba4b5dfba/-/horizon-files-prod/ed/picture/q448re6e/e50f30b374f081d3cfecd7eb6bd51ef912e5a133.jpg"
"1717212586-186","https://www.expat-dakar.com/cuisinieres-fours?page=2","PLAQUE HISENSE ENCASTRABLE 4FEUX 60X60 INOX HHU60GAGR
Neuf
Plateau,
Dakar

jeudi, 10:46

110 000 F Cfa

773448645","https://www.expat-dakar.com/annonce/plaque-hisense-encastrable-4feux-60x60-inox-hhu60gagr-6066802","PLAQUE HISENSE ENCASTRABLE 4FEUX 60X60 INOX HHU60GAGR","Plateau

Dakar","110 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9fd91a240f2a3c96406a7680167e1427/-/horizon-files-prod/ed/picture/qv4e7jrj/0b8c234dbe56c2d0b206b184fb19ba8af4989223.jpg"
"1717212587-183","https://www.expat-dakar.com/cuisinieres-fours?page=2","CUISINIERE 4 FEUX MIDEA INOX
Neuf
Plateau,
Dakar

mercredi, 12:05

Vendeur vérifié

150 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/cuisiniere-4-feux-midea-inox-5545423","CUISINIERE 4 FEUX MIDEA INOX","Plateau

Dakar","150 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7e9b54ac51d8516f9e38b84802491fe9/-/horizon-files-prod/ed/picture/q7884z9q/35ac762ce13c5383f7fbae3733ede5d5b6ac01d1.png"
"1717212589-187","https://www.expat-dakar.com/cuisinieres-fours?page=2","cuisiniere roch 4feux 50/50
Neuf
Ouakam,
Dakar

jeudi, 11:25

Vendeur vérifié

84 900 F Cfa

90 000 F Cfa

Économisez 5.7%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-roch-4feux-5050-6009094","cuisiniere roch 4feux 50/50","Ouakam

Dakar","90 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c66fe683d806693beaf0bf1e2fe37dc3/-/horizon-files-prod/ed/picture/qwe20nj0/140dfa38b2686853a85dac952ded6673366fe9d4.jpg"
"1717212590-184","https://www.expat-dakar.com/cuisinieres-fours?page=2","CUISINIERE 5 FEUX FINIX 90X60 INOX
Neuf
Plateau,
Dakar

mercredi, 12:06

Vendeur vérifié

249 000 F Cfa

786374400","https://www.expat-dakar.com/annonce/cuisiniere-5-feux-finix-90x60-inox-5519592","CUISINIERE 5 FEUX FINIX 90X60 INOX","Plateau

Dakar","249 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca98d84ca2edf432e752a2f9a15fc841/-/horizon-files-prod/ed/picture/q9mm6n86/2ec0ee8d57573caa6eb0e729624f920efff37830.png"
"1717212591-188","https://www.expat-dakar.com/cuisinieres-fours?page=2","Cuisinière Astech 4feux 60/60 full options
Neuf
Ouakam,
Dakar

jeudi, 11:25

Vendeur vérifié

129 900 F Cfa

150 000 F Cfa

Économisez 13.4%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-astech-4feux-6060-full-options-6074834","Cuisinière Astech 4feux 60/60 full options","Ouakam

Dakar","150 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0e83e4f9b0bef9ee692ff7fe54d4caad/-/horizon-files-prod/ed/picture/qm5pz462/c70d4efa93383c95ee594ca1970d19cb60a4c411.jpg"
"1717212593-185","https://www.expat-dakar.com/cuisinieres-fours?page=2","Congélateur astech ch160
Neuf
Mbao,
Dakar

mercredi, 12:30

90 000 F Cfa

758392566","https://www.expat-dakar.com/annonce/congelateur-astech-ch160-6068956","Congélateur astech ch160","Mbao

Dakar","90 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/34faac39751cb1fda7912fa452634601/-/horizon-files-prod/ed/picture/qm5px8pq/c73acd92b434895facd768a310fe1a7748c79af8.jpg"
"1717212596-186","https://www.expat-dakar.com/cuisinieres-fours?page=2","PROMO FOUR ASTECH ENCASTRABLE ÉLECTRIQUE 90X60
Neuf
Plateau,
Dakar

mercredi, 23:42

269 000 F Cfa

783050985","https://www.expat-dakar.com/annonce/promo-four-astech-encastrable-electrique-90x60-6081347","PROMO FOUR ASTECH ENCASTRABLE ÉLECTRIQUE 90X60","Plateau

Dakar","269 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cd6941d0b604e907e7f7862187e72dfd/-/horizon-files-prod/ed/picture/q0gwm24e/1e9274747f17450dbb80ae85f712d35cb94932c1.jpg"
"1717212598-189","https://www.expat-dakar.com/cuisinieres-fours?page=1","PROMO CUISINIÈRE HAIER 4 FEUX 50X50 ROUGE
Neuf
Plateau,
Dakar

Hier, 00:46

94 900 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/promo-cuisiniere-haier-4-feux-50x50-rouge-6082248","PROMO CUISINIÈRE HAIER 4 FEUX 50X50 ROUGE","Plateau

Dakar","94 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8f0b1fb628cc714fd4804f18aa975630/-/horizon-files-prod/ed/picture/q9m94j27/f72621e1cc88cd7fa32378eef569a52fff63b7df.jpg"
"1717212599-187","https://www.expat-dakar.com/cuisinieres-fours?page=2","PLAQUE HISENSE ENCASTRABLE 4FEUX 60X60 INOX HHU60GAGR
Neuf
Plateau,
Dakar

jeudi, 10:46

110 000 F Cfa

773448645","https://www.expat-dakar.com/annonce/plaque-hisense-encastrable-4feux-60x60-inox-hhu60gagr-6066802","PLAQUE HISENSE ENCASTRABLE 4FEUX 60X60 INOX HHU60GAGR","Plateau

Dakar","110 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9fd91a240f2a3c96406a7680167e1427/-/horizon-files-prod/ed/picture/qv4e7jrj/0b8c234dbe56c2d0b206b184fb19ba8af4989223.jpg"
"1717212601-188","https://www.expat-dakar.com/cuisinieres-fours?page=2","cuisiniere roch 4feux 50/50
Neuf
Ouakam,
Dakar

jeudi, 11:25

Vendeur vérifié

84 900 F Cfa

90 000 F Cfa

Économisez 5.7%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-roch-4feux-5050-6009094","cuisiniere roch 4feux 50/50","Ouakam

Dakar","90 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c66fe683d806693beaf0bf1e2fe37dc3/-/horizon-files-prod/ed/picture/qwe20nj0/140dfa38b2686853a85dac952ded6673366fe9d4.jpg"
"1717212601-190","https://www.expat-dakar.com/cuisinieres-fours?page=1","PROMO CUISINIÈRE HAIER 4FEUX 50X50 NOIR
Neuf
Plateau,
Dakar

Hier, 00:53

94 900 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-cuisiniere-haier-4feux-50x50-noir-6082252","PROMO CUISINIÈRE HAIER 4FEUX 50X50 NOIR","Plateau

Dakar","94 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2304ed2b4c47459391b6005f7dc0f3b7/-/horizon-files-prod/ed/picture/q8v5q4r0/c2bd3c89096bcdeadd8c0affa1d5e59655d4a488.jpg"
"1717212603-191","https://www.expat-dakar.com/cuisinieres-fours?page=1","CUISINIÈRE ASTECH 4 FEUX 60/60CM AVEC GRILLE
Neuf
Médina,
Dakar

Hier, 08:07

120 000 F Cfa

140 000 F Cfa

Économisez 14.3%

775267261","https://www.expat-dakar.com/annonce/cuisiniere-astech-4-feux-6060cm-avec-grille-6082424","CUISINIÈRE ASTECH 4 FEUX 60/60CM AVEC GRILLE","Médina

Dakar","140 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/91440fc6316ffa0d6aea9c0461fffb16/-/horizon-files-prod/ed/picture/qv4enwn8/9e3d9cf5ad7eeb0724df4816e9d431664e477bc2.jpg"
"1717212604-189","https://www.expat-dakar.com/cuisinieres-fours?page=2","Cuisinière Astech 4feux 60/60 full options
Neuf
Ouakam,
Dakar

jeudi, 11:25

Vendeur vérifié

129 900 F Cfa

150 000 F Cfa

Économisez 13.4%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-astech-4feux-6060-full-options-6074834","Cuisinière Astech 4feux 60/60 full options","Ouakam

Dakar","150 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0e83e4f9b0bef9ee692ff7fe54d4caad/-/horizon-files-prod/ed/picture/qm5pz462/c70d4efa93383c95ee594ca1970d19cb60a4c411.jpg"
"1717212606-192","https://www.expat-dakar.com/cuisinieres-fours?page=1","CUISINIÈRE WESTPOOL4 FEUX 60/60 CM AVEC GRILLE TORNO PROCHE
Neuf
Plateau,
Dakar

Hier, 08:18

120 000 F Cfa

140 000 F Cfa

Économisez 14.3%

775267261","https://www.expat-dakar.com/annonce/cuisiniere-westpool4-feux-6060-cm-avec-grille-torno-proche-6082428","CUISINIÈRE WESTPOOL4 FEUX 60/60 CM AVEC GRILLE TORNO PROCHE","Plateau

Dakar","140 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5a9a5a4e9a8908f7f95da30d38ad2fae/-/horizon-files-prod/ed/picture/qwe2qrmm/c2032c72776e87d3747930cd31df8092a404c7ff.jpg"
"1717212608-193","https://www.expat-dakar.com/cuisinieres-fours?page=1","Cuisinière Technolux 4 feux 50x50
Neuf
Plateau,
Dakar

Hier, 10:44

Vendeur vérifié

110 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-technolux-4-feux-50x50-5354834","Cuisinière Technolux 4 feux 50x50","Plateau

Dakar","110 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/e7414b744bd0ac82cc9b6eacc17bc992/-/horizon-files-prod/ed/picture/qm5m2x79/c3d0dbaeaaee2c5f67792881867c5d45cc2461e4.jpg"
"1717212610-190","https://www.expat-dakar.com/cuisinieres-fours?page=1","PROMO CUISINIÈRE HAIER 4 FEUX 50X50 ROUGE
Neuf
Plateau,
Dakar

Hier, 00:46

94 900 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/promo-cuisiniere-haier-4-feux-50x50-rouge-6082248","PROMO CUISINIÈRE HAIER 4 FEUX 50X50 ROUGE","Plateau

Dakar","94 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8f0b1fb628cc714fd4804f18aa975630/-/horizon-files-prod/ed/picture/q9m94j27/f72621e1cc88cd7fa32378eef569a52fff63b7df.jpg"
"1717212611-194","https://www.expat-dakar.com/cuisinieres-fours?page=1","Cuisinière BEKO 4FEUX 60x60
Neuf
Plateau,
Dakar

Hier, 10:49

Vendeur vérifié

240 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-beko-4feux-60x60-5355274","Cuisinière BEKO 4FEUX 60x60","Plateau

Dakar","240 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a4dcdd1999e7a6b3ea867df0c8dde1ed/-/horizon-files-prod/ed/picture/q8v06j2x/9cbc019d9057a402531174090460db6899baac4f.jpg"
"1717212612-191","https://www.expat-dakar.com/cuisinieres-fours?page=1","PROMO CUISINIÈRE HAIER 4FEUX 50X50 NOIR
Neuf
Plateau,
Dakar

Hier, 00:53

94 900 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-cuisiniere-haier-4feux-50x50-noir-6082252","PROMO CUISINIÈRE HAIER 4FEUX 50X50 NOIR","Plateau

Dakar","94 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2304ed2b4c47459391b6005f7dc0f3b7/-/horizon-files-prod/ed/picture/q8v5q4r0/c2bd3c89096bcdeadd8c0affa1d5e59655d4a488.jpg"
"1717212613-195","https://www.expat-dakar.com/cuisinieres-fours?page=1","Cuisiniers astech
Neuf
Plateau,
Dakar

Hier, 11:46

79 500 F Cfa

758392566","https://www.expat-dakar.com/annonce/cuisiniers-astech-5934803","Cuisiniers astech","Plateau

Dakar","79 500 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/391a5699f0a8a2d1f6048b3dadf7cc93/-/horizon-files-prod/ed/picture/q0gw88mj/be802afd4230143da0d7f2f2032f054c8cc41b54.jpg"
"1717212615-192","https://www.expat-dakar.com/cuisinieres-fours?page=1","CUISINIÈRE ASTECH 4 FEUX 60/60CM AVEC GRILLE
Neuf
Médina,
Dakar

Hier, 08:07

120 000 F Cfa

140 000 F Cfa

Économisez 14.3%

775267261","https://www.expat-dakar.com/annonce/cuisiniere-astech-4-feux-6060cm-avec-grille-6082424","CUISINIÈRE ASTECH 4 FEUX 60/60CM AVEC GRILLE","Médina

Dakar","140 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/91440fc6316ffa0d6aea9c0461fffb16/-/horizon-files-prod/ed/picture/qv4enwn8/9e3d9cf5ad7eeb0724df4816e9d431664e477bc2.jpg"
"1717212616-196","https://www.expat-dakar.com/cuisinieres-fours?page=1","Monsieur cuisine
Neuf
Hlm,
Dakar

Hier, 15:44

Vendeur vérifié

130 000 F Cfa

773778274","https://www.expat-dakar.com/annonce/monsieur-cuisine-6005847","Monsieur cuisine","Hlm

Dakar","130 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/592c7b4f5928c4a15a9d904918224991/-/horizon-files-prod/ed/picture/q0gwvpjg/3a0c6b3dffd1bd87c26d2375cedd7ace250f42d2.jpg"
"1717212618-193","https://www.expat-dakar.com/cuisinieres-fours?page=1","CUISINIÈRE WESTPOOL4 FEUX 60/60 CM AVEC GRILLE TORNO PROCHE
Neuf
Plateau,
Dakar

Hier, 08:18

120 000 F Cfa

140 000 F Cfa

Économisez 14.3%

775267261","https://www.expat-dakar.com/annonce/cuisiniere-westpool4-feux-6060-cm-avec-grille-torno-proche-6082428","CUISINIÈRE WESTPOOL4 FEUX 60/60 CM AVEC GRILLE TORNO PROCHE","Plateau

Dakar","140 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/5a9a5a4e9a8908f7f95da30d38ad2fae/-/horizon-files-prod/ed/picture/qwe2qrmm/c2032c72776e87d3747930cd31df8092a404c7ff.jpg"
